Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year
SiO2,,covalent surface functionalization with low-molar-mass silane having a neg. charged phosphonate end group,15,nm,,200,43,nm,,-43,mV,algae,Raphidocelis subcapitata,OECD 201,natural light/dark cycle,EC50,72,h,45.8, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
SiO2,,covalent surface functionalization with low-molar-mass silane having a neg. charged phosphonate end group,15,nm,,200,43,nm,,-43,mV,algae,Desmodesmus subspicatus,OECD 201,natural light/dark cycle,EC50,72,h,128, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
SiO2,,covalent surface functionalization with low-molar-mass silane having a neg. charged phosphonate end group,15,nm,,200,43,nm,,-43,mV,crustacean,Daphnia magna,OECD 202,natural light/dark cycle,EC50,48,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
SiO2,,covalent surface functionalization with low-molar-mass silane having a neg. charged phosphonate end group,15,nm,,200,43,nm,,-43,mV,crustacean,Daphnia magna,OECD 201,natural light/dark cycle,EC50,72,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
SiO2,,covalent surface functionalization with low-molar-mass silane having a neg. charged phosphonate end group,15,nm,,200,43,nm,,-43,mV,fish,Danio rerio,OECD 236,natural light/dark cycle,EC50,96,h,100, mg/L,Dana Kühnel; Carmen Nickel; Bryan Hellack; Esther van der Zalm; Carola Kussatz; Monika Herrchen; Boris Meisterjahn; Kerstin Hund-Rinke,Closing gaps for environmental risk screening of engineered nanomaterials,NanoImpact,15,,2019
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Escherichia coli,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Staphylococcus aureus,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Bacillus subtilis,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Pseudomonas putida,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Pseudomonas aeruginosa,Luria–Bertani medium,natural light/dark cycle,EC50,4,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,bacteria,Vibrio fischeri, 2% NaCl,natural light/dark cycle,EC50,0.5,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,algae,Raphidocelis subcapitata, OECD201,natural light/dark cycle,EC50,72,h,83.6, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,protozoa,Tetrahymena thermophila,deionized water,natural light/dark cycle,EC50,24,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
SiO2,Spherical,,212,nm,99,910,854,nm,,-37.9,mV,crustacean,Daphnia magna,artificial freshwater,natural light/dark cycle,EC50,48,h,100, mg/L,Olesja M. Bondarenko; Margit Heinlaan; Mariliis Sihtmäe; Angela Ivask; Imbi Kurvet; Elise Joonas; Anita Jemec; Marika Mannerström; Tuula Heinonen; Rohit Rekulapelly; Shashi Singh; Jing Zou; Ilmari Pyykkö; Damjana Drobne; Anne Kahru,Multilaboratory evaluation of 15 bioassays for (eco)toxicity screening and hazard ranking of engineered nanomaterials: FP7 project NANOVALID,Nanotoxicology,10,,2016
TiO2,,,30,nm,,47,416,nm,,-21,mV,algae,Pseudokirchneriella subcapitata,"Algal test medium (ISO 8692): alkalinity 0.6 meq/L, ionic strength 1.5mM, pH 7.4-7.8",continuous illumination at 80–105 µE/m2/s (cold light fluorescent tube emitting light in the visible spectrum),EC50,72,h,71.1, mg/L,"Hartmann, N. B.; Von der Kammer, F.; Hofmann, T.; Baalousha, M.; Ottofuelling, S.; Baun, A.","Algal testing of titanium dioxide nanoparticles-Testing considerations, inhibitory effects and modification of cadmium bioavailability",TOXICOLOGY,269,2月3日,2010
TiO2,,,300,nm,,11.5,492,nm,,-25,mV,algae,Pseudokirchneriella subcapitata,"Algal test medium (ISO 8692): alkalinity 0.6 meq/L, ionic strength 1.5mM, pH 7.4-7.8",continuous illumination at 80–105 µE/m2/s (cold light fluorescent tube emitting light in the visible spectrum),EC50,72,h,145, mg/L,"Hartmann, N. B.; Von der Kammer, F.; Hofmann, T.; Baalousha, M.; Ottofuelling, S.; Baun, A.","Algal testing of titanium dioxide nanoparticles-Testing considerations, inhibitory effects and modification of cadmium bioavailability",TOXICOLOGY,269,2月3日,2010
TiO2,,uncoated,21,nm,,55.13,486,nm,,-13.28,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA",continuous illumination (10000 lux),IC50,72,h,2.53, mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
TiO2,,uncoated,21,nm,,55.13,486,nm,,-13.28,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA",continuous illumination (10000 lux),IC50,72,h,3, mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
TiO2,,uncoated,21,nm,,55.13,486,nm,,-13.28,mV,algae,Pseudokirchneriella subcapitata,"OECD algae culture medium, pH 7.7 without EDTA",continuous illumination (10000 lux),IC50,72,h,2.95, mg/L,"Lee, Woo-Mi; An, Youn-Joo","Effects of zinc oxide and titanium dioxide nanoparticles on green algae under visible, UVA, and UVB irradiations: No evidence of enhanced algal toxicity under UV pre-irradiation",CHEMOSPHERE,91,4,2013
TiO2,nearly spherical or cuboidal,,30,nm,,,597.56,nm,below detection limit,-25.72,mV,algae,Scenedesmus obliquus,"freshwater from VIT lake, Vellore, India: conductance: 4.5 ± 0.17 mS/cm; pH: 7.7 ± 0.2; dissolved oxygen: 7.4 ± 0.49 µg/L; total dissolved solids: 820 ± 80 µg/L; total organic carbon: 15 mg C/L","UV-irradiation (0.44 mW/cm2, Philips, India)",EC50,72,h,1.76, mg/L,"Dalai, Swayamprava; Pakrashi, Sunandan; Nirmala, M. Joyce; Chaudhri, Apoorvi; Chandrasekaran, N.; Mandal, A. B.; Mukherjee, Amitava",Cytotoxicity of TiO2 nanoparticles and their detoxification in a freshwater system,AQUATIC TOXICOLOGY,138,,2013
TiO2,nearly spherical or cuboidal,,30,nm,,,597.56,nm,below detection limit,-25.72,mV,algae,Scenedesmus obliquus,"freshwater from VIT lake, Vellore, India: conductance: 4.5 ± 0.17 mS/cm; pH: 7.7 ± 0.2; dissolved oxygen: 7.4 ± 0.49 µg/L; total dissolved solids: 820 ± 80 µg/L; total organic carbon: 15 mg C/L",dark,EC50,72,h,6.57, mg/L,"Dalai, Swayamprava; Pakrashi, Sunandan; Nirmala, M. Joyce; Chaudhri, Apoorvi; Chandrasekaran, N.; Mandal, A. B.; Mukherjee, Amitava",Cytotoxicity of TiO2 nanoparticles and their detoxification in a freshwater system,AQUATIC TOXICOLOGY,138,,2013
TiO2,,uncoated,6,nm,,230,94,nm,,,mV,crustacean,Daphnia magna,ISO test medium,16-h/8-h light/dark cycle,EC50,96,h,0.73, mg/L,"Dabrunz, Andre; Duester, Lars; Prasse, Carsten; Seitz, Frank; Rosenfeldt, Ricki; Schilde, Carsten; Schaumann, Gabriele E.; Schulz, Ralf",Biological Surface Coating and Molting Inhibition as Mechanisms of TiO2 Nanoparticle Toxicity in Daphnia magna,PLOS ONE,6,5,2011
TiO2,,uncoated,6,nm,,230,94,nm,,,mV,crustacean,Daphnia magna,ISO test medium,16-h/8-h light/dark cycle,EC50,72,h,3.8, mg/L,"Dabrunz, Andre; Duester, Lars; Prasse, Carsten; Seitz, Frank; Rosenfeldt, Ricki; Schilde, Carsten; Schaumann, Gabriele E.; Schulz, Ralf",Biological Surface Coating and Molting Inhibition as Mechanisms of TiO2 Nanoparticle Toxicity in Daphnia magna,PLOS ONE,6,5,2011
TiO2,,uncoated,21,nm,,50,580.5,nm,,,mV,crustacean,Daphnia magna,"daphnia culture medium (consisting of 64.75 mg/L NaHCO3, 5.75 mg/L KCl, 123.25 mg/L MgSO·7H2O, and 294 mg/L CaCl2·2H2O)",natural light–dark cycle,EC50,72,h,1.62, mg/L,"Zhu, Xiaoshan; Chang, Yung; Chen, Yongsheng",Toxicity and bioaccumulation of TiO2 nanoparticle aggregates in Daphnia magna,CHEMOSPHERE,78,3,2010
TiO2,,uncoated,21,nm,,50,580.5,nm,,,mV,crustacean,Daphnia magna,"daphnia culture medium (consisting of 64.75 mg/L NaHCO3, 5.75 mg/L KCl, 123.25 mg/L MgSO·7H2O, and 294 mg/L CaCl2·2H2O)",natural light–dark cycle,EC50,21,days,0.46, mg/L,"Zhu, Xiaoshan; Chang, Yung; Chen, Yongsheng",Toxicity and bioaccumulation of TiO2 nanoparticle aggregates in Daphnia magna,CHEMOSPHERE,78,3,2010
TiO2,,,32,nm,,45,,nm,,,mV,crustacean,Daphnia magna,"reconstituted freshwater: NaHCO3 (64.75 mg/L), KCl (5.75 mg/L), MgSO4*7H2O
(123.25 mg/L) and CaCl2*2H2O (294 mg/L)",dark,EC50,72,h,3.44, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,15,nm,,240,,nm,,,mV,crustacean,Daphnia magna,"reconstituted freshwater: NaHCO3 (64.75 mg/L), KCl (5.75 mg/L), MgSO4*7H2O
(123.25 mg/L) and CaCl2*2H2O (294 mg/L)",dark,EC50,72,h,1.3, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,25,nm,,,,nm,,,mV,crustacean,Daphnia magna,"reconstituted freshwater: NaHCO3 (64.75 mg/L), KCl (5.75 mg/L), MgSO4*7H2O
(123.25 mg/L) and CaCl2*2H2O (294 mg/L)",dark,EC50,72,h,3.15 ± 0.33 mg/L, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,15,nm,,240,,nm,,,mV,algae,Phaeodactylum tricornutum,"Synthetic seawater: NaCl (26.4 g/L), KCl (0.84 g/L), CaCl2*2H2O (1.67 g/L), MgCl2*6H2O (4.60 g/L), MgSO4*7H2O (5.58 g/L),
NaHCO3 (0.17 g/L), H3BO3 (0.03 g/L)",continuous illumination (10000 lux),EC50,72,h,10.91, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,25,nm,,,,nm,,,mV,algae,Phaeodactylum tricornutum,"Synthetic seawater: NaCl (26.4 g/L), KCl (0.84 g/L), CaCl2*2H2O (1.67 g/L), MgCl2*6H2O (4.60 g/L), MgSO4*7H2O (5.58 g/L),
NaHCO3 (0.17 g/L), H3BO3 (0.03 g/L)",continuous illumination (10000 lux),EC50,72,h,11.3, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,32,nm,,45,,nm,,,mV,algae,Phaeodactylum tricornutum,"Synthetic seawater: NaCl (26.4 g/L), KCl (0.84 g/L), CaCl2*2H2O (1.67 g/L), MgCl2*6H2O (4.60 g/L), MgSO4*7H2O (5.58 g/L),
NaHCO3 (0.17 g/L), H3BO3 (0.03 g/L)",continuous illumination (10000 lux),EC50,72,h,14.3, mg/L,"Clement, Laura; Hurel, Charlotte; Marmier, Nicolas","Toxicity of TiO2 nanoparticles to cladocerans, algae, rotifers and plants - Effects of size and crystalline structure",CHEMOSPHERE,90,3,2013
TiO2,,,25,nm,,,,nm,,,mV,algae,"Desmodesmus
subspicatus","algae test medium (guidelines ISO 8692, OECD 201 and DIN 38412-33)","As a light source, 'OSRAM L 36W/21-840 Plus Eco' lamps were used.",EC50,72,h,44, mg/L,"Hund-Rinke, Kerstin; Simon, Markus",Ecotoxic effect of photocatalytic active nanoparticles TiO2 on algae and daphnids,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,13,4,2006
TiO2,,,25,nm,,49,400,nm,,,mV,crustacean,Daphnia similis,"Daphnia's dilution water with added salts (KCl, NaHCO3, CaSO4·2H2O and MgSO4·7H2O), Hardness 40-48 mg/L CaCO3, pH 7.2–7.6,   conductivity 160 μS/cm",16-h/8-h light/dark cycle with 15 W UV fluorescent lamps (UVA light),EC50,48,h,7.8, mg/L,"Marcone, Glauciene P. S.; Oliveira, Adria C.; Almeida, Gilberto; Umbuzeiro, Gisela A.; Jardim, Wilson F.",Ecotoxicity of TiO2 to Daphnia similis under irradiation,JOURNAL OF HAZARDOUS MATERIALS,211,,2012
TiO2,,,20,nm,,49,450,nm,,,mV,crustacean,Daphnia similis,"Daphnia's dilution water with added salts (KCl, NaHCO3, CaSO4·2H2O and MgSO4·7H2O), Hardness 40-48 mg/L CaCO3, pH 7.2–7.6,   conductivity 160 μS/cm",16-h/8-h light/dark cycle with 15 W UV fluorescent lamps (UVA light),EC50,48,h,12.5, mg/L,"Marcone, Glauciene P. S.; Oliveira, Adria C.; Almeida, Gilberto; Umbuzeiro, Gisela A.; Jardim, Wilson F.",Ecotoxicity of TiO2 to Daphnia similis under irradiation,JOURNAL OF HAZARDOUS MATERIALS,211,,2012
TiO2,,,19,nm,,57,330,nm,,,mV,crustacean,Daphnia similis,"Daphnia's dilution water with added salts (KCl, NaHCO3, CaSO4·2H2O and MgSO4·7H2O), Hardness 40-48 mg/L CaCO3, pH 7.2–7.6,   conductivity 160 μS/cm",16-h/8-h light/dark cycle with 15 W UV fluorescent lamps (UVA light),EC50,48,h,56.9, mg/L,"Marcone, Glauciene P. S.; Oliveira, Adria C.; Almeida, Gilberto; Umbuzeiro, Gisela A.; Jardim, Wilson F.",Ecotoxicity of TiO2 to Daphnia similis under irradiation,JOURNAL OF HAZARDOUS MATERIALS,211,,2012
TiO2,,,33,nm,,10,400,nm,,,mV,crustacean,Daphnia similis,"Daphnia's dilution water with added salts (KCl, NaHCO3, CaSO4·2H2O and MgSO4·7H2O), Hardness 40-48 mg/L CaCO3, pH 7.2–7.6,   conductivity 160 μS/cm",16-h/8-h light/dark cycle with 15 W UV fluorescent lamps (UVA light),EC50,48,h,100, mg/L,"Marcone, Glauciene P. S.; Oliveira, Adria C.; Almeida, Gilberto; Umbuzeiro, Gisela A.; Jardim, Wilson F.",Ecotoxicity of TiO2 to Daphnia similis under irradiation,JOURNAL OF HAZARDOUS MATERIALS,211,,2012
TiO2,,,35,nm,,9,350,nm,,,mV,crustacean,Daphnia similis,"Daphnia's dilution water with added salts (KCl, NaHCO3, CaSO4·2H2O and MgSO4·7H2O), Hardness 40-48 mg/L CaCO3, pH 7.2–7.6,   conductivity 160 μS/cm",16-h/8-h light/dark cycle with 15 W UV fluorescent lamps (UVA light),EC50,48,h,100, mg/L,"Marcone, Glauciene P. S.; Oliveira, Adria C.; Almeida, Gilberto; Umbuzeiro, Gisela A.; Jardim, Wilson F.",Ecotoxicity of TiO2 to Daphnia similis under irradiation,JOURNAL OF HAZARDOUS MATERIALS,211,,2012
TiO2,,,25,nm,,,517.34,nm,,,mV,crustacean,Ceriodaphnia dubia,"freshwater from VIT lake, Vellore, India: conductance: 4.5 ± 0.17 mS/cm; pH: 7.7 ± 0.2; dissolved oxygen: 7.4 ± 0.49 µg/L; total dissolved solids: 820 ± 80 µg/L; total organic carbon: 15 mg C/L",16-h/8-h light/dark cycle,EC50,48,h,8.26, mg/L,"Dalai, Swayamprava; Pakrashi, Sunandan; Chandrasekaran, Natarajan; Mukherjee, Amitava",Acute Toxicity of TiO2 Nanoparticles to Ceriodaphnia dubia under Visible Light and Dark Conditions in a Freshwater System,PLOS ONE,8,4,2013
TiO2,,,25,nm,,,925.95,nm,,,mV,crustacean,Ceriodaphnia dubia,"freshwater from VIT lake, Vellore, India: conductance: 4.5 ± 0.17 mS/cm; pH: 7.7 ± 0.2; dissolved oxygen: 7.4 ± 0.49 µg/L; total dissolved solids: 820 ± 80 µg/L; total organic carbon: 15 mg C/L",dark,EC50,48,h,27.45, mg/L,"Dalai, Swayamprava; Pakrashi, Sunandan; Chandrasekaran, Natarajan; Mukherjee, Amitava",Acute Toxicity of TiO2 Nanoparticles to Ceriodaphnia dubia under Visible Light and Dark Conditions in a Freshwater System,PLOS ONE,8,4,2013
TiO2,,,,nm,,,663,nm,,-10.3,mV,crustacean,Daphnia magna,"ISO test water
(water quality parameters, pH 7.54; conductivity, 0.58 mS/cm; dissolved oxygen, 6.78 mg/L)",dark,EC50,48,h,19.3, mg/L,"Amiano, Irene; Olabarrieta, Josune; Vitorica, Joana; Zorita, Saioa",Acute toxicity of nanosized TiO2 to Daphnia magna under UVA irradiation,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,31,11,2012
TiO2,,,,nm,,,663,nm,,-10.3,mV,crustacean,Daphnia magna,"ISO test water
(water quality parameters, pH 7.54; conductivity, 0.58 mS/cm; dissolved oxygen, 6.78 mg/L)","16-h/8-h UVA light/dark cycle, illuminated with a F20T12 Hg UVA 20-W lamp from GE Lighting; 365-nm irradiance density was 0.56 mW/cm2 on the surface and 0.29 mW/cm2 at the bottom of the test tube  ",EC50,48,h,0.8, mg/L,"Amiano, Irene; Olabarrieta, Josune; Vitorica, Joana; Zorita, Saioa",Acute toxicity of nanosized TiO2 to Daphnia magna under UVA irradiation,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,31,11,2012
TiO2,,,,nm,,,475,nm,,-14.9,mV,crustacean,Daphnia magna,"real river water (water quality
parameters, pH 8.15; conductivity, 0.23 mS/cm; total organic
carbon, 1.5 mg/L; dissolved oxygen, 7.52 mg/L",dark,EC50,48,h,27.8, mg/L,"Amiano, Irene; Olabarrieta, Josune; Vitorica, Joana; Zorita, Saioa",Acute toxicity of nanosized TiO2 to Daphnia magna under UVA irradiation,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,31,11,2012
TiO2,,,,nm,,,475,nm,,-14.9,mV,crustacean,Daphnia magna,"real river water (water quality
parameters, pH 8.15; conductivity, 0.23 mS/cm; total organic
carbon, 1.5 mg/L; dissolved oxygen, 7.52 mg/L","16-h/8-h UVA light/dark cycle, illuminated with a F20T12 Hg UVA 20-W lamp from GE Lighting; 365-nm irradiance density was 0.56 mW/cm2 on the surface and 0.29 mW/cm2 at the bottom of the test tube  ",EC50,48,h,2.8, mg/L,"Amiano, Irene; Olabarrieta, Josune; Vitorica, Joana; Zorita, Saioa",Acute toxicity of nanosized TiO2 to Daphnia magna under UVA irradiation,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,31,11,2012
TiO2,,,10,nm,,288,1261,nm,,-23,mV,algae,Pseudokirchneriella subcapitata,"Algal test medium (ISO 8692): alkalinity 0.6 meq/L, ionic strength 1.5mM, pH 7.4-7.8",continuous illumination at 80–105 µE/m2/s (cold light fluorescent tube emitting light in the visible spectrum),EC50,72,h,241, mg/L,"Hartmann, N. B.; Von der Kammer, F.; Hofmann, T.; Baalousha, M.; Ottofuelling, S.; Baun, A.","Algal testing of titanium dioxide nanoparticles-Testing considerations, inhibitory effects and modification of cadmium bioavailability",TOXICOLOGY,269,2月3日,2010
