Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"Ag","spherical","citrate","76","nm"," "," ","86","nm"," ","-38.2","mV","crustacean","Daphnia magna","soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO7
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","13.9"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","412"
"Ag","spherical","citrate","76","nm"," "," ","86","nm","2.9 (95%CI 2.5–3.5) µg/L at LC50","-38.2","mV","crustacean","Daphnia magna","soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO8
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","8.7"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","414"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","0.04","-38.5","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3 equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","11.5"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","416"
"Ag","spherical","citrate","76","nm"," "," ","86","nm"," ","-38.2","mV","crustacean","Daphnia magna","soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO9
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","13.4"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","418"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","0.04","-38.5","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3 equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","10.4"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","421"
"Ag","spherical","dispersant polyoxyethylene glycerol trioleate and polyoxyethylene (20) sorbitan monolaurate (Tween 20)","15","nm","89.84"," ","115  mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","5-11% at 1000 µM; 1-2% at 10 µM","-10.3","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","8.31","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","422"
"Ag","spherical","noncoated","35","nm","99.5","40","115  mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","2-3% at 1000 µM; 2-12% at 10 µM","-23.2","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","196.55","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","424"
"Ag","wire","PVP","30","nm"," "," "," ","nm","2 µg/L at 111 µM","-18","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","260.7"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","425"
"Ag","spherical","polyvinylpyrrolidone (PVP)","80","nm","0.999"," ","115 mode 95 nm at 1000 µM; mean 200 nm, mode 210 nm at 10 µM","nm","1-5% at 1000 µM; 2-25% at 10 µM","-24.1","mV","algae","Raphidocelis subcapitata","0.01M 3-morpholino propane sulfonic acid buffer (pH 7.0) in a reconstituted medium consisting of 1.36mM Ca(NO3)2, 0.73mM Mg(NO3)2, 1.19mM NaNO3, and 0.20mM KNO3"," ","EC50","4.5","h","37.14","µM","Wang, Zhuang; Chen, Jingwen; Li, Xuehua; Shao, Jianping; Peijnenburg, Willie J. G. M.","Aquatic toxicity of nanosilver colloids to different trophic organisms: Contributions of particles and free silver ion","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","10","2012","427"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","1.4 (95%CI 1.2–1.6) µg/L at LC50","-38.5","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","7"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","429"
"Ag"," "," ","100","nm"," "," "," ","nm","3.3% at 1 to 30 mg/L"," ","mV","bacteria","E. coli JI132 (pSLlux) sodAB−","1:1 0.9% NaCl:MilliQ water","dark","EC50 ","0.5","h","17.9","mg/L","Ivask, A.; Bondarenko, O.; Jepihhina, N.; Kahru, A.","Profiling of the reactive oxygen species-related ecotoxicity of CuO, ZnO, TiO(2), silver and fullerene nanoparticles using a set of recombinant luminescent Escherichia coli strains: differentiating the impact of particles and solubilised metals","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","430"
"Ag","wire","PVP","65","nm"," "," "," ","nm","no Ag+ release detected"," ","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","415.4"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","431"
"Ag","spherical","citrate","54","nm"," "," ","57","nm","0.3 (95%CI 0.2–0.3) µg/L at LC50","-38.1","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","9.8"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","432"
"Ag"," "," ","100","nm"," "," "," ","nm","3.3% at 1 to 30 mg/L"," ","mV","bacteria","E. coli JI131 (pSLlux) sodB−","1:1 0.9% NaCl:MilliQ water","dark","EC50 ","2","h","18.8","mg/L","Ivask, A.; Bondarenko, O.; Jepihhina, N.; Kahru, A.","Profiling of the reactive oxygen species-related ecotoxicity of CuO, ZnO, TiO(2), silver and fullerene nanoparticles using a set of recombinant luminescent Escherichia coli strains: differentiating the impact of particles and solubilised metals","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","433"
"Ag","wire","Al-doped SiO2","30","nm"," "," "," ","nm","3 µg/L at 111 µM","-32","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","3.6"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","434"
"Ag"," "," ","100","nm"," "," "," ","nm","3.3% at 1 to 30 mg/L"," ","mV","bacteria","E. coli AS393 (pSLlux) sodC−","1:1 0.9% NaCl:MilliQ water","dark","EC50 ","2","h","19.7","mg/L","Ivask, A.; Bondarenko, O.; Jepihhina, N.; Kahru, A.","Profiling of the reactive oxygen species-related ecotoxicity of CuO, ZnO, TiO(2), silver and fullerene nanoparticles using a set of recombinant luminescent Escherichia coli strains: differentiating the impact of particles and solubilised metals","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","436"
"Ag","wire","Al-doped SiO2","65","nm"," "," "," ","nm","no Ag+ release detected"," ","mV","crustacean","Daphnia magna","moderately hard water formulation (concentration, mg/L): NaHCO3 0.192, MgSO4•7H2O 0.246, CaSO4•2H2O, 0.12 KCl 0.008, 7.80-8.0","16-h/8-h light/dark cycle","LC50","24","h","226.5"," µg/L","Scanlan, Leona D.; Reed, Robert B.; Loguinov, Alexandre V.; Antczak, Philipp; Tagmount, Abderrahmane; Aloni, Shaul; Nowinski, Daniel Thomas; Luong, Pauline; Tran, Christine; Karunaratne, Nadeeka; Don Pham; Lin, Xin Xin; Falciani, Francesco; Higgins, Christopher P.; Ranville, James F.; Vulpe, Chris D.; Gilbert, Benjamin","Silver Nanowire Exposure Results in Internalization and Toxicity to Daphnia magna","ACS NANO","7","12","2013","439"
"Ag","spherical","citrate","54","nm"," "," ","57","nm","0.2 (95%CI 0.2–0.3) µg/L at LC50","-38.1","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","7.6"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","440"
"Ag","circularity 0.87","branched polyethyleneimine BPEI","10","nm"," "," ","10.9","nm","recovery of Ag was in the range 96–101%","28.8","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","0.41"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","441"
"Ag","spherical","citrate","54","nm"," "," ","57","nm"," ","-38.1","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","6.5"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","442"
"Ag","spherical","citrate","76","nm"," "," ","86","nm"," ","-38.2","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","9.4"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","444"
"Ag","circularity 0.88","citrate","56","nm"," "," ","11","nm","recovery of Ag was in the range 96–101%","-20.08","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","2.88"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","445"
"Ag","spherical","citrate","76","nm"," "," ","86","nm","1.7 (95%CI 1.1–2.4) µg/L at LC50","-38.2","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","7.1"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","447"
"Ag","circularity 0.87","PVP","72","nm"," "," ","11","nm","recovery of Ag was in the range 96–101%","-7.49","mV","crustacean","Daphnia magna","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2","16-h/8-h light/dark cycle","LC50","48","h","4.79"," µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","448"
"Ag","spherical","citrate","76","nm"," "," ","86","nm","1.4 (95%CI 1.1–1.5) µg/L at LC50","-38.2","mV","crustacean","Daphnia magna","very soft reconstituted water 30-µS/cm: 48 mg/L NaHCO3; 30.0 mg/L CaSO4*2H2O; 30.0 mg/L MgSO4; 2.0 mg/L KCl; pH 7.3 to 7.5; hardness 40 mg to 48 mg CaCO3 equivalents/L; and alkalinity 30 mg to 35 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","6.9"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","449"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","24","h","174.4"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","451"
"Ag","spherical","citrate","20","nm"," "," ","28","nm","3.7 (95%CI 3.3–4.2) µg/L at LC50","-38.5","mV","crustacean","Daphnia magna","soft reconstituted water 150-µS/cm: 96 mg/L NaHCO3; 60.0 mg/L CaSO4*2H2O; 60.0 mg/L MgSO4; 4.0 mg/L KCl; pH 7.4 to 7.8; hardness 80 mg to 100 mg CaCO3 equivalents/L; and alkalinity 60 mg to 70 mg CaCO3
equivalents/L","16-h/8-h light/dark cycle","LC50","48","h","11.1"," µg/L","Harmon, Ashley R.; Kennedy, Alan J.; Poda, Aimee R.; Bednar, Anthony J.; Chappell, Mark A.; Steevens, Jeffery A.","DETERMINATION OF NANOSILVER DISSOLUTION KINETICS AND TOXICITY IN AN ENVIRONMENTALLY RELEVANT AQUEOUS MEDIUM","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","8","2014","452"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","48","h","169.2"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","454"
"Ag"," "," ","100","nm"," "," ","865.4","nm","analysed, value not given","-25.7","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1153.9","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","455"
"Ag"," "," ","100","nm"," "," "," ","nm","3.3% at 1 to 30 mg/L"," ","mV","bacteria","E. coli AS391 (pSLlux) sodABC−","1:1 0.9% NaCl:MilliQ water","dark","EC50 ","2","h","3.11","mg/L","Ivask, A.; Bondarenko, O.; Jepihhina, N.; Kahru, A.","Profiling of the reactive oxygen species-related ecotoxicity of CuO, ZnO, TiO(2), silver and fullerene nanoparticles using a set of recombinant luminescent Escherichia coli strains: differentiating the impact of particles and solubilised metals","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","456"
"Ag"," "," ","15","nm"," "," ","12.9","nm","~0.04%"," ","mV","crustacean","Daphnia magna","dechlorinated tap water","OECD 203 Test Guidelines","LC50","72","h","126.6"," µg/L","Choi, Kyungho; ???; Park, Yena; ???; ???; Kwon, Dongwook; Yoon, Tae-Hyun","Effects of Size, Impurities, and Citrate Capping on the Toxicity of Manufactured Silver Nano-particles to Larval Zebrafish (Danio rerio)","JOURNAL OF ENVIRONMENTAL HEALTH SCIENCES","39","4","2013","457"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1407.8","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","459"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1991.1","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","460"
